# a
entitet (entiteta), sam
etiket (etiketa), sam
fakultet (fakulteta), sam
identitet (identiteta), sam
imunitet (imuniteta), sam
kapacitet (kapaciteta), sam
kaset (kaseta), sam
klafet (klafeta), sam
katet (kateta), sam
klevet (kleveta), sam
kvalitet (kvaliteta), sam
maket (maketa), sam
manšet (manšeta), sam
marionet (marioneta), sam
novitet (noviteta), sam
omlet (omleta), sam
operet (opereta), sam
palet (paleta), sam
pet (peta), sam
plaket (plaketa), sam
piruet (pirueta), sam
prioritet (prioriteta), sam
raket (raketa), sam
silhuet (silhueta), sam
specialitet (specialiteta), sam
striptizet (striptizeta), sam
štafet (štafeta), sam
tablet (tableta), sam
tapet (tapeta), sam
tet (teta), sam
toalet (toaleta), sam
tonalitet (tonaliteta), sam
valet (valeta), sam
vinjet (vinjeta), sam
dlet (dleto), sam
let (leto), sam

# etna
Etna, sam
baletna, prid
bogokletna, prid
brezpredmetna, prid
celoletna, prid
cigaretna, prid
cvetna, prid
dietna, prid
diskretna, prid
dolgoletna, prid
dovzetna, prid
fakultetna, prid
fletna, prid
istovetna, prid
kabinetna, prid
kasetna, prid
kompletna, prid
konkretna, prid
kvalitetna, prid
letna, prid
maturitetna, prid
mladoletna, prid
nepokretna, prid
neprijetna, prid
nespretna, prid
neverjetna, prid
nogometna, prid
novoletna, prid
okretna, prid
podjetna, prid
pokretna, prid
poletna, prid
polnoletna, prid
posvetna, prid
prevzetna, prid
prijetna, prid
prometna, prid
prosvetna, prid
spretna, prid
spletna, prid
strahopetna, prid
svetna, prid
štafetna, prid
toaletna, rid
umetna, prid
univerzitetna, prid
verjetna, prid
vzmetna, prid
začetna, prid
zagonetna, prid

# etnja
kretnja, sam
pretnja, sam

# ev
cev, sam
gnev, sam
hlev, sam
lev, sam
napošev, pris
sev, sam
zev, sam
bev, medm
hvalospev, sam
nadev, sam
napev, sam
odmev, sam
odsev, sam
poštev, sam
presev, sam
samospev, sam
slavospev, sam
spev, sam
bel, prid
cel, prid
debel, prid
del, sam
globel, sam
neuspel, prid
nezrel, prid
ovel, prid
pepel, sam
plevel, sam
uvel, prid
večidel, člen
vesel, prid
vrel, prid
vrzel, sam
zablodel, prid
zadel (zadeti), glag
zaletel (zaleteti se), glag
zapoznel, prid
zrel, prid
zavel (zaveti), glag
napel (napeti), glag
posnel (posneti), glag
zapel (zapeti), glag
imel (imeti), glag
odšel (oditi), glag
dospel (dospeti), glag
porumenel (porumeneti), glag
pozelenel (pozeleneti), glag
počrnel (porčneti), glag
pomodrel (pomodreti), glag
zdel (zdeti se), glag
počel (početi), glag
prijel (prijeti), glag
prišel (priti), glag
prispel (prispeti), glag
povzel (povzeti), glag
načel (načeti), glag
povzpel (povzpeti se), glag
vzletel (vzleteti), glag
letel (leteti), glag
pripel (pripeti), glag
vrtel (vrteti), glag
velel (veleti), glag

# ez
čez, pris
grez, sam
jez, sam
knez, sam
knjigovez, sam
mitraljez, sam
počez, pris
rez, sam
trapez, sam
vez, sam
izrez, sam
kamnorez, sam
glavorez, sam
prerez, sam
privez, sam
entitez (antiteza), sam
brez (breza), sam
derez (dereza), sam
genez (geneza), sam
hipotez (hipoteza), sam
histerez (histereza), sam
irokez (irokeza), sam
kontrapez (kontrapeza), sam
obvez (obveza), sam
odvez (odveza), sam
potez (poteza), sam
pretvez (pretveza), sam
prevez (preveza), sam
protez (proteza), sam
sintez (sinteza), sam
stez (steza), sam
tez (teza), sam
vez (veza), sam
zarez (zareza), sam
zavez (zaveza), sam
zvez (zveza), sam
žlez (žleza), sam

# eze
antiteze (antiteza), sam
breze (breza), sam
dereze, sam
friteze (friteza), sam
geneze (geneza), sam
hipoteze (hipoteza), sam
jeze (jeza), sam
kontrapeze (kontrapeza), sam
majoneze (majoneza), sam
naveze (naveza), sam
obveze (obveza), sam
odveze (odveza), sam
poteze (poteza), sam
pretveze (pretveza), sam
preveze (preveza), sam
proteze (proteza), sam
teze (teza), sam
veze (veza), sam
zareze (zareza), sam
zaveze (zaveza), sam
zveze (zveza), sam
žleze (žleza), sam
steze (steza), sam
leze (lesti), glag
naleze (nalesti), glag
prileze (prilesti), glag
irokeze (irokeza), sam

# ež
jež, sam
protiutež, sam
srež, sam
svež, sam
utež, sam
dež, sam
mrež (mreža), sam
než (neža), sam
rež (reža), sam
tež (teža), sam
vež (veža), sam

# i
bedi (bedeti), glag
besni (besneti), glag
blagoslovi (blagosloviti), glag
blešči (bleščati se), glag
boji (bati se), glag
boli (boleti), glag
bori (boriti se), glag
brenči (brenčati), glag
brli (brleti), glag
brsti (brsteti), glag
brvi (brv), sam
buči (bučati), glag
budi (buditi), glag
buhti (buhteti), glag
cedi (cediti se), glag
cevi (cev), sam
čemi (čemeti), glag
čepi (čepeti), glag
čeri (čer), sam
či, sam
či, sam
čri, medm
dehti (dehteti), glag
diši (dišati), glag
dni (dan), sam
doni (doneti), glag
drvi (drveti), glag
drži (držati), glag
etui, sam
gosti (gostiti), glag
govori (govoriti), glag
grozi (groziti), glag
hči, sam
hojladri, medm
ihti (ihteti), glag
jedmi (jed), sam
kikiriki, medm
kosti (kost), sam
kri, sam
kroki, sam
leti (leteti), glag
ljudi (človek), sam
lovi (loviti), glag
medi (mediti), glag
meni, sam
mezi (mezeti), glag
mi, zaim
moči (moč), sam
možnosti (možnost), sam
nagradi (nagraditi), glag
naslovi (nasloviti), glag
ni, člen
noči (noč), sam
oči (oko), sam
okrepi (okrepiti), glag
osti (ost), sam
pi, sam
poti (pot), sam
preti (pretiti), glag
preži (prežati), glag
remi, sam
sani, sam
skrbi (skrb), sam
sledi (slediti), glag
smeji (smejati), glag
smeti (smet), sam
snovi (snov), sam
spi (spati), glag
stopi (stopiti), glag
stremi (stremeti), glag
ti, zaim
trdi (trditi), glag
tri, štev
ugotovi (ugotoviti), glag
vedri (vedriti), glag
veli (veleti), glag
vi, zaim
vihti (vihteti), glag
vsi, zaim
vzcveti (vzcveteti), glas
zadosti (zadostiti), glag
zazdi (zazdeti), glag
zdani (zdaniti se), glag
zdi (zdeti), glag
zlakoti (zlakotiti), glag
zli (zel), prid
želi (želeti), glag

# ib
gib, sam
hrib, sam
izogib, sam
nagib, sam
pregib, sam
ugib, sam
vzgib, sam
zgib, sam
hib (hiba), sam
kolib (koliba), sam
rib (riba), sam
šib (šiba), sam

# ic
hospic, sam
indic, sam
klic, sam
možic, sam
navzlic, pris
odpoklic, sam
poklic, sam
preklic, sam
sklic, sam
stric, sam
škric, sam
šlic, sam
vic, sam
vnic, pris
vpoklic, sam
vštric, pris
vzlic, pred
zic, sam
betic (betica), sam
bleščic (bleščica), sam
bodic (bodica), sam
bolnic (bolnica), sam
bradavic (bradavica), sam
borovnic (borovnica), sam
brzic (brzica), sam
cesaric (cesarica), sam
cvetic (cvetica), sam
cvetlic (cvetlica), sam
daljic (daljica), sam
desetic (desetica), sam
desnic (desnica), sam
devic (devica), sam
dolžnic (dolžnica), sam
družic (družica), sam
dvojic (dvojica), sam
enic (enica), sam
golobic (golobica), sam
goric (gorica), sam
gospodaric (gospodarica), sam
govoric (govorica), sam
grofic (grofica), sam
hrbtenic (hrbtenica), sam
jeklenic (jeklenica), sam
jerebic (jerebica), sam
jetnic (jetnica), sam
ježic (ježica), sam
kapric (kaprica), sam
kmetic (kmetica), sam
končnic (končnica), sam
konic (konica), sam
konjenic (konjenica), sam
kopic (kopica), sam
kosic (kosica), sam
koščic (koščica), sam
košenic (košenica), sam
kozic (kozica), sam
kraljic (kraljica), sam
krasotic (krasotica), sam
kratic (kratica), sam
krčmaric (krčmarica), sam
kresnic (kresnica), sam
krivic (krivica), sam
krnic (krnica), sam
krvnic (krvnica), sam
lastnic (lastnica), sam
ledenic (ledenica), sam
ledvic (ledvica), sam
lepotic (lepotica), sam
levic (levica), sam
lisic (lisica), sam
ločnic (ločnica), sam
meglic (meglica), sam
mejnic (mejnica), sam
menic (menica), sam
mesaric (mesarica), sam
mesnic (mesnica), sam
modric (modrica), sam
mučenic (mučenica), sam
mušic (mušica), sam
naročnic (naročnica), sam
nogavic (nogavica), sam
novic (novica), sam
nožic (nožica), sam
ovčic (ovčica), sam
pasic (pasica), sam
pastiric (pastirica), sam
pečic (pečica), sam
peric (perica), sam
pic (pica), sam
plamenic (plamenica), sam
platnic (platnica), sam
polic (polica), sam
polovic (polovica), sam
pomočnic (pomočnica), sam
potic (potica), sam
prasic (prasica), sam
pravic (pravica), sam
ptic (ptica), sam
ravnic (ravnica), sam
resnic (resnica), sam
ročic (ročica), sam
rokavic (rokavica), sam
samic (samica), sam
sinic (sinica), sam
skic (skica), sam
skrbnic (skrbnica), sam
sladic (sladica), sam
slaščic (slaščica), sam
sodnic (sodnica), sam
spomenic (spomenica), sam
sredic (sredica), sam
steklenic (steklenica), sam
stenic (stenica), sam
stezic (stezica), sam
stopnic (stopnica), sam
stranic (stranica), sam
svetnic (svetnica), sam
škratic (škratica), sam
špic (špica), sam
tančic (tančic), sam
tatic (tatica), sam
telic (telica), sam
temnic (temnica), sam
toplic (toplica), sam
tovarišic (tovarišica), sam
veselic (veselica), sam
vladaric (vladarica), sam
vodnic (vodnica), sam
voznic (voznica), sam
vrstic (vrstica), sam
vrstnic (vrstnica), sam
zdravnic (zdravnica), sam
zelenic (zelenica), sam
zlatic (zlatica), sam
žic (žica), sam
žebljic (žebljica), sam
žlic (žlica), sam
žrebic (žrebica), sam

# ič
bič, sam
fičfirič, sam
grič, sam
hudič, sam
kič, sam
belič, sam
birič, sam
čebrič, sam
čolnič, sam
črvič, sam
deklič, sam
fantič, sam
glavič, sam
gozdič, sam
grmič, sam
kafič, sam
končič, sam
konjič, sam
kosmič, sam
kotlič, sam
mladič, sam
mostič, sam
mrlič, sam
nič, sam
nožič, sam
oslič, sam
otročič, sam
pestič, sam
pršič, sam
psič, sam
ptič, sam
radič, sam
rogljič, sam
rožič, sam
slabič, sam
stebrič, sam
stolpič, sam
tatič, sam
tič, sam
vodič, sam
vršič, sam
vrtič, sam
vtič, sam
zanič, prid
zatič, sam
žlebič, sam
prič (priča), sam

# id
arašid, sam
asteroid, sam
druid, sam
dioksid, sam
hibrid, sam
insekticid, sam
invalid, sam
izid, sam
izvid, sam
pesticid, sam
polaroid, sam
prid, sam
privid, sam
spid, sam
tabloid, sam
tvid, sam
uvid, sam
vid, sam
vsevid, sam
zemljevid, sam
zid, sam
žid, sam
gnid (gnida), sam
piramid (piramida), sam
sinusoid (sinusoida), sam
robid (robida), sam
rid (rida), sam

# if
hieroglif, sam
hipogrif, sam
kalif, sam
mastif, sam
snif, sam
tartif, sam
hif (hifa), sam
tarif (tarifa), sam

# ig
dvig, sam
mig, sam
namig, sam
ožig, sam
podvig, sam
požig, sam
prižig, sam
samovžig, sam
sežig, sam
skomig, sam
žig, sam
švig, medm
fig (figa), sam
knjig (knjiga), sam
lig (liga), sam
ostrig (ostriga), sam
strig (striga), sam
štrig (štriga), sam
verig (veriga), sam

# ih
dih, sam
izdih, sam
kih, sam
lih, prid
menih, sam
navdih, sam
oddih, sam
pih, sam
prepih, sam
pridih, sam
stih, sam
tih, prid
vdih, sam
vzdih, sam
zavih, sam
ačih, medm
kih, medm
štih, sam
pavlih (pavliha), sam
pretih, prid
slih (sel), sam
akrostih, sam
njih (on), zaim

# ij
kij, sam
lij, sam
sij, sam
akademij (akademija), sam
alergij (alergija), sam
aluzij (aluzija), sam
analogij (analogija), sam
anomalij (anomalija), sam
arcnij (arcnija), sam
avemarij (avemarija), sam
barabij (barabija), sam
baterij (baterija), sam
bedarij (bedarija), sam
bibliografij (bibliografija), sam
čarovnij (čarovnija), sam
coprnij (coprnija), sam
čvekarij (čvekarija), sam
dinastij (dinastija), sam
divizij (divizija), sam
domačij (domačija), sam
elegij (elegija), sam
emisij (emisija), sam
epidemij (epidemija), sam
fantazij (fantazija), sam
fobij (fobija), sam
fotografij (fotografija), sam
galerij (galerija), sam
galaksij (galaksija), sam
garnizij (garnizija), sam
gostij (gostija), sam
grdobij (grdobija), sam
grofij (grofija), sam
harmonij (harmonija), sam
hierarhij (hierarhij), sam
hudobij (hudobija), sam
ideologij (ideologija), sam
iluzij (iluzija), sam
industrij (industrija), sam
invazij (invazija), sam
kalorij (kalorija), sam
kategorij (kategorija), sam
kmetij (kmetija), sam
kočij (kočija), sam
kolonij (kolonija), sam
komisij (komisija), sam
kompanij (kompanija), sam
koncesij (koncesija), sam
kovačij (kovačija), sam
kronologij (kronologija), sam
kupčij (kupčija), sam
lobotomij (lobotomija), sam
loterij (loterija), sam
melodij (melodija), sam
menažerij (menažerija), sam
mesarij (mesarija), sam
misij (misija), sam
monarhij (monarhija), sam
morij (morija), sam
norčij (norčija), sam
opatij (opatija), sam
oslarij (oslarija), sam
oštarij (oštarija), sam
packarij (packarija), sam
parodij (parodija), sam
partij (partija), sam
peripetij (peripetija), sam
picerij (picerija), sam
pizdarij (pizdarija), sam
podrtij (podrtija), sam
polomij (polomija), sam
požrtij (požrtija), sam
prismodarij (prismodarija), sam
rapsodij (rapsodija), sam
razprtij (razprtija), sam
recesij (recesija), sam
revij (revija), sam
revizij (revizija), sam
simfonij (simfonija), sam
sleparij (sleparija), sam
strategij (strategija), sam
svinjarij (svinjarija), sam
škofij (škofija), sam
tehnologij (tehnologija), sam
televizij (televizija), sam
teorij (teorija), sam
terapij (terapija), sam
traparij (traparija), sam
trilogij (trilogija), sam
umetnij (umetnija), sam
vizij (vizija), sam
zoprnij (zoprnija), sam
žaluzij (žaluzija), sam
župnij (župnija), sam

# ik
bolnik, sam
branik, sam
butik, sam
brodnik, sam
cenik, sam
čik, sam
dežnik, sam
dolžnik, sam
dotik, sam
glasnik, sam
glavnik, sam
gradnik, sam
hodnik, sam
imenik, sam
izmik, sam
jetnik, sam
kisik, sam
klik, sam
konjenik, sam
kresnik, sam
krik, sam
krvnik, sam
kubik, sam
lastnik, sam
ledenik, sam
lik, sam
malik, sam
mejnik, sam
mežik, sam
mozaik, sam
mučenik, sam
nalik, pred
naročnik, sam
navpik, pris
obrtnik, sam
odmik, sam
ogljik, sam
ognjenik, sam
oskrbnik, sam
ostnik, sam
pik, sam
plačnik, sam
pomik, sam
pomočnik, sam
premik, sam
razmik, sam
razsodnik, sam
rejnik, sam
rik, sam
robnik, sam
skovik, sam
skrbnik, sam
slanik, sam
smodnik, sam
sodnik, sam
spomenik, sam
spovednik, sam
srebrnik, sam
stik, sam
svečenik, sam
svetnik, sam
šik, prid
špik, sam
tik, pris
trik, sam
umik, sam
urednik, sam
vidik, sam
vodik, sam
vodnik, sam
voznik, sam
vrstnik, sam
vzklik, sam
zakonik, sam
založnik, sam
zamik, sam
zapik, sam
zdravnik, sam
zlatnik, sam
zobnik, sam
zvonik, sam
zvodnik, sam
žrtvenik, sam
bik, sam
sik, medm
štrik, sam
bodik (bodika), sam
korenik (korenika), sam
lovorik (lovorika), sam
matrik (matrika), sam
mladik (mladika), sam
motik (motika), sam
nalik (nalika), sam
oblik (oblika), sam
odlik (odlika), sam
pik (pika), sam
razlik (razlika), sam
replik (replika), sam
rubrik (rubrika), sam
sadik (sadika), sam
slik (slika), sam
srčik (srčika), sam
trafik (trafika), sam
trstik (trstika), sam
zelenik (zelenika), sam

# il
april, sam
avdiofil, sam
avtomobil, sam
azil, sam
bacil, sam
bibliofil, sam
čil, prid
civil, sam
debil, sam
domicil, sam
filmofil, sam
fosil, sam
kolorofil, sam
krokodil, sam
lahkokril, prid
ljudomil, prid
mil, prid
polivinil, sam
profil, sam
projektil, sam
ringelšpil, sam
stil, sam
špil, sam
tekstil, sam
ventil, sam
činčil (činčila), sam
dil (dila), sam
gomil (gomila), sam
goril (gorila), sam
idil (idila), sam
kil (kila), sam
kobil (kobila), sam
pil (pila), sam
rogovil (rogovila), sam
sil (sila), sam
vil (vila), sam
žil (žila), sam

# ila
dila, sam
gomila, sam
gorila, sam
gverila, sam
idila, sam
kila, sam
kobila, sam
pila, sam
prisila, sam
rogovila, sam
sila, sam
svila, sam
tekila, sam
vila, sam
žila, sam
aprila (april), sam
avtomobila (avtomobil), sam
azila (azil), sam
berila (berilo), sam
čila (čil), prid
debila (debil), sam
filmofila (filmofil), sam
gnila (gnil), prid
krokodila (krokodil), sam
dolgokrila (dolgokril), prid
mila (mil), prid
profila (profil), sam
projektila (projektil), sam
ringelšpila (ringelšpil), sam
stila (stil), sam
ventila (ventil), sam
skrila (skriti), glag
špila (špilati), glag
vzklila (vzkliti), glag
priredila (prirediti), glag
mudila (muditi), glag

# ilj
cilj, sam
vsevdilj, pris
peteršilj, sam
dojilj (dojilja), sam
eskadrilj (eskadrilja), sam
milj (milja), sam
šivilj (šivilja), sam
špilj (špilja), sam
tortilj (tortilja), sam

# im
akronim, sam
anonim, sam
čim, pris
dočim, vez
encim, sam
psevdonim, sam
režim, sam
sinonim, sam
Rim, sam
tim, sam
dim, sam
maksim (maksima), sam
rim (rima), sam
zim (zima), sam
dobim (dobiti), glag
ukrotim (ukrotiti), glag
njim (on), zaim
prehitim (prehiteti), glag
prihitim (prihiteti), glag
storim (storiti), glag
naredim (narediti), glag
stopim (stopiti), glag
velim (veleti), glag
znebim (znebiti), glag
prežim (prežati), glag
sledim (slediti), glag
smetim (smetiti), glag
simsalabim, sam
želim (želeti), glag

# in
adrenalin, sam
amfetamin, sam
albin, sam
aspirin, sam
baldahin, sam
balin, sam
barabin, sam
bencin, sam
bogatin, sam
brancin, sam
capin, sam
cekin, sam
cepelin, sam
cepin, sam
čin, sam
cin, sam
delfin, sam
dolgin, sam
domačin, sam
dopamin, sam
duhovin, sam
fakin, sam
fantalin, sam
fantin, sam
fin, prid
formalin, sam
frkolin, sam
gizdalin, sam
grdin, sam
harlekin, sam
heroin, sam
hitin, sam
inzulin, sam
jasmin, sam
kamin, sam
karabin, sam
kofein, sam
kokain, sam
kosmatin, sam
magazin, sam
mandarin, sam
metamfetamin, sam
mizogin, sam
mlin, sam
mudžahedin, sam
način, sam
naftalin, sam
nevrotoksin, sam
nikotin, sam
opomin, sam
paladin, sam
palankin, sam
penicilin, sam
pingvin, sam
PIN, sam
plastelin, sam
plin, sam
pobalin, sam
pogin, sam
potepin, sam
protein, sam
rabin, sam
rešpetlin, sam
rubin, sam
seratonin, sam
sin, sam
skin, sam
smrkolin, sam
spomin, sam
tamburin, sam
termin, sam
toksin, sam
trampolin, sam
ultramarin, sam
urin, sam
vazelin, sam
vitamin, sam
zločin, sam
zvin, sam
brin, sam
klin, sam
in, vez
bankin (bankina), sam
beljakovin (beljakovina), sam
blazin (blazina), sam
bolečin (bolečina), sam
brazgotin (brazgotina), sam
brežin (brežina), sam
brzin (brzina), sam
carin (carina), sam
celin (celina), sam
cestnin (cestnina), sam
četrtin (četrtina), sam
čistin (čistina), sam
članarin (članarina), sam
crkovin (crkovina), sam
črvin (črvina), sam
daljin (daljina), sam
davnin (davnina), sam
deklin (deklina), sam
desetin (desetina), sam
disciplin (disciplina), sam
dobrin (dobrina), sam
doktrin (doktrina), sam
dolin (dolina), sam
dolžin (dolžina), sam
domovin (domovina), sam
drobtin (drobtina), sam
družin (družina), sam
duplin (duplina), sam
gladin (gladina), sam
giljotin (giljotina), sam
globin (globina), sam
globočin (globočina), sam
graščin (graščina), sam
izboklin (izboklina), sam
izkopanin (izkopanina), sam
izmišljotin (izmišljotina), sam
izvrtin (izvrtina), sam
jestvin (jestvina), sam
kabin (kabina), sam
kamnin (kamnina), sam
kislin (kislina), sam
klančin (klančina), sam
kolin (koline), sam
konkubin (konkubina), sam
korenin (korenina), sam
košenin (košenina), sam
kotlin (kotlina), sam
kovin (kovina), sam
kraljevin (kraljevina), sam
krtin (krtina), sam
latrin (latrina), sam
lavin (lavina), sam
ledin (ledina), sam
limuzin (limuzina), sam
lin (lina), sam
ločin (ločina), sam
lupin (lupina), sam
luskin (luskine), sam
luščin (luščina), sam
malin (malina), sam
mandarin (mandarina), sam
mandolin (mandolina), sam
manjšin (manjšina), sam
mašin (mašina), sam
mesnin (mesnina), sam
min (mina), sam
mojstrovin (mojstrovina), sam
mrcin (mrcina), sam
napitnin (napitnina), sam
najemnin (najemnina), sam
nižin (nižina), sam
odprtin (odprtina), sam
odrgnin (odrgnina), sam
okončin (okončine), sam
opeklin (opeklina), sam
osmin (osmina), sam
ostalin (ostalina), sam
oteklin (oteklina), sam
ozeblin (ozeblina), sam
ožganin (ožganina), sam
ožin (ožina), sam
padavin (padavine), sam
pajčevin (pajčevina), sam
pečin (pečina), sam
pelerin (pelerina), sam
peščin (peščina), sam
planin (planina), sam
podkupnin (podkupnina), sam
površin (površina), sam
pritiklin (pritikline), sam
prvin (prvina), sam
rastlin (rastlina), sam
ravnin (ravnina), sam
razbitin (razbitina), sam
raztopin (raztopina), sam
razvalin (razvalina), sam
rezin (rezina), sam
rodbin (rodbina), sam
rudnin (rudnina), sam
ruševin (ruševina), sam
sardin (sardina), sam
serpentin (serpentina), sam
sestavin (sestavina), sam
sipin (sipina), sam
skomin (skomine), sam
skupin (skupina), sam
spojin (spojina), sam
starešin (starešina), sam
starin (starina), sam
stotin (stotina), sam
strmin (strmina), sam
surovin (surovina), sam
ščetin (ščetina), sam
škrbin (škrbina), sam
šolnin (šolnina), sam
tatvin (tatvina), sam
tekočin (tekočina), sam
tiskovin (tiskovina), sam
tkanin (tkanina), sam
trdnin (trdnina), sam
tretjin (tretjina), sam
trgovin (trgovina), sam
tropin (tropine), sam
udrtin (udrtina), sam
ugreznin (ugreznina), sam
umetnin (umetnina), sam
usedlin (usedlina), sam
vagin (vagina), sam
vbodnin (vbodnina), sam
vdolbin (vdolbina), sam
veščin (veščina), sam
violin (violina), sam
višin (višina), sam
vitrin (vitrina), sam
vladavin (vladavina), sam
vlaknin (vlaknina), sam
votlin (votlina), sam
vrlin (vrlina), sam
vrtanin (vrtanina), sam
vrtnin (vrtnina), sam
vsebin (vsebina), sam
vstopnin (vstopnina), sam
vzpetin (vzpetina), sam
zverin (zverina), sam
kin (kino), sam
vin (vino), sam

# inj
sinj, sam
boginj (boginja), sam
črepinj (črepinja), sam
levinj (levinja), sam
skrinj (skrinja), sam
stopinj (stopinja), sam
svinj (svinja), sam

# ine
angine (angina), sam
bankine (bankina), sam
beline (belina), sam
brazgotine (brazgotina), sam
blazine (blazina), sam
bližine (bližina), sam
bolečine (bolečina), sam
brežine (brežina), sam
brzine (brzina), sam
carine (carina), sam
bukovine (bukovina), sam
celine (celina), sam
četrtine (četrtina), sam
čistine (čistina), sam
crkovine (crkovina), sam
črnine (črnina), sam
črvine (črvina), sam
davnine (davnina), sam
debeline (debelina), sam
dekline (deklina), sam
discipline (disciplina), sam
divjine (divjina), sam
dobrine (dobrine), sam
doline (dolina), sam
dolžine (dolžina), sam
domovine (domovina), sam
dragotine (dragotina), sam
drobovine (drobovina), sam
drobtine (drobtina), sam
družine (družina), sam
gladine (gladina), sam
glavnine (glavnina), sam
gline (glina), sam
globine (globina), sam
globočine (globočina), sam
gotovine (gotovina), sam
graščine (graščina), sam
grbine (grbina), sam
kraljevine (kraljevina), sam
zgodovine (zgodovina), sam

# ip
arhetip, sam
čip, sam
dovtip, sam
džip, sam
egotrip, sam
hip, sam
kip, sam
logotip, sam
nasip, sam
osip, sam
otip, sam
posip, sam
princip, sam
prototip, sam
stereotip, sam
strip, sam
ščip, sam
škrip, sam
tip, sam
utrip, sam
cip (cipa), sam
ekip (ekipa), sam
grip (gripa), sam
krip (kripa), sam
lip (lipa), sam

# ir
bankir, sam
brigadir, sam
dir, sam
čir, sam
eliksir, sam
fakir, sam
gejzir, sam
furnir, sam
grenadir, sam
hotelir, sam
hudir, sam
inženir, sam
izvir, sam
kavalir, sam
kefir, sam
klavir, sam
klistir, sam
krompir, sam
kurir, sam
mir, sam
menhir, sam
mušketir, sam
nemir, sam
netopir, sam
obzir, sam
oficir, sam
okvir, sam
osir, sam
oštir, sam
ozir, sam
palir, sam
papir, sam
pastir, sam
pionir, sam
pir, sam
prepir, sam
prezir, sam
revir, sam
sovir, sam
špalir, sam
špetir, sam
tir, sam
turnir, sam
vampir, sam
vezir, sam
vir, sam
vizir, sam
vsemir, sam
žir, sam
žolnir, sam
sir, sam
izbir (izbira), sam
lir (lira), sam
manir (manira), sam
ovir (ovira), sam
satir (satira), sam
sekir (sekira), sam
valkir (valkire), sam

# irjev
fakirjev (fakir), sam
oštirjev (oštir), sam
krompirjev, prid
pastirjev, prid
hudirjev, prid
bankirjev (bankir), sam
menhirjev (menhir), sam
inženirjev (inženir), sam


# is
bis, sam
bris, sam
časopis, sam
čistopis, sam
dobropis, sam
dopis, sam
dotis, sam
fis, sam
fris, sam
gis, sam
his, sam
izpis, sam
izbris, sam
izris, sam
kis, sam
klinopis, sam
kompromis, sam
letopis, sam
napis, sam
narcis, sam
natis, sam
obris, sam
odtis, sam
odpis, sam
opis, sam
oris, sam
podnapis, sam
podpis, sam
ponatis, sam
popis, sam
potopis, sam
pravopis, sam
predpis, sam
prepis, sam
pripis, sam
razpis, sam
ris, sam
rokopis, sam
spis, sam
škis, sam
tajnopis, sam
vis, pris
vpis, sam
vtis, sam
zapis, sam
zemljepis, sam
življenjepis, sam
kulis (kulisa), sam
lis (lisa), sam
narcis (narcisa), sam
premis (premisa), sam

# istri
Istri (Istra), sam
magistri (magister), sam
bistri (bister), prid
ministri (minister), sam
registri (register), sam

# iš
fliš, sam
piš, sam
pliš, sam
miš, sam
tičmiš, sam
hiš (hiša), sam
niš (niša), sam
narediš (narediti), glag
miriš (miriti), glag
dobiš (dobiti), glag
storiš (storiti), glag
kriviš (kriviti), glag
ležiš (ležati), glag
hladiš (hladiti), glag
stojiš (stati), glag
bediš (bedeti), glag
krepiš (krepiti), glag
groziš (groziti), glag
greniš (greniti), glag
bežiš (bežati), glag
rediš (rediti), glag
besniš (besneti), glag
blagosloviš (blagosloviti), glag
blažiš (blažiti), glag
bogatiš (bogatiti), glag
bremeniš (bremeniti), glag
budiš (buditi), glag
častiš (častiti), glag
deliš (deliti), glag
dodeliš (dodeliti), glag
dogovoriš (dogovoriti), glag
dojiš (dojiti), glag
dopustiš (dopustiti), glag
dovoliš (dovoliti), glag
drobiš (drobiti), glag
dušiš (dušiti), glag
fališ (faliti), glag
gasiš (gasiti), glag
gojiš (gojiti), glag
gostiš (gostiti), glag
govoriš (govoriti), glag
gradiš (graditi), glag
grešiš (grešiti), glag
hladiš (hladiti), glag
izgovoriš (izgovoriti), glag
izgubiš (izgubiti), glag
izmojstriš (izmojstriti), glag
izprašiš (izprašiti), glag
izpustiš (izpustiti), glag
izročiš (izročiti), glag
izslediš (izslediti), glag
izstreliš (izstreliti), glag
želiš (želeti), glag

# it
apetit, sam
bandit, sam
barvit, prid
bit, sam
blagovit, prid
bliskovit, prid
bojevit, prid
celovit, prid
celulit, sam
čudovit, prid
deficit, sam
depozit, sam
dinamit, sam
dobrobit, sam
duhovit, prid
enovit, prid
favorit, sam
fit, prid
gambit, sam
grafit, sam
granit, sam
gromovit, prid
grozovit, prid
hit, sam
hribovit, prid
izbit, prid
izpit, sam
izpit, prid
izrazit, prid
jeznorit, prid
jezuit, sam
kamnit, prid
kit, sam
korenit, prid
krčevit, prid
kredit, sam
limit, sam
meteorit, sam
mit, sam
monolit, sam
nabit, prid
nabrit, prid
nagnit, prid
nakit, sam
nalit, prid
napit, prid
našit, prid
navit, prid
oblit, prid
odvit, prid
odbit, prid
odkrit, prid
odvit, prid
ognjevit, prid
opit, prid
ovit, prid
parazit, sam
plebiscit, sam
plemenit, prid
plodovit, prid
pobit, prid
pokrit, prid
povit, prid
prečudovit, prid
prekrit, prid
prikrit, prid
profit, sam
razkrit, prid
razvit, prid
razvpit, prid
rekvizit, sam
satelit, sam
sešit, prid
